VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
7_2019_07_16,Yeast - BRN,17/07/2019 0:58,50,39,115,2415.38,65,-88.45,120,20.7,1.22,42.32,9433.85,49.32,43.04,62.42,61.68,42.17,114.72,1763.94,44.8,47.38,80,1244.49,0,64.77,1.16,119.91,69.66,33.49,75,-78.46
7_2019_07_16,Yeast - BRN,17/07/2019 0:59,50,39,115,2415.38,65,-86.63,120,19.42,1.22,42.32,9389.11,54.09,43.04,62.42,61.68,41.72,114.72,1994.16,50.66,42.16,80,4083.66,0,66.22,1.16,119.91,69.66,41.79,73,-80.2
7_2019_07_16,Yeast - BRN,17/07/2019 1:01,50,39,115,2415.38,65,-87.96,120,19.24,1.22,42.32,9420.88,45.34,43.04,62.42,61.68,41.27,115.43,2025.94,52.23,39.71,80,4230.87,0,65.35,1.16,119.91,68.09,46.89,72,-81.27
7_2019_07_16,Yeast - BRN,17/07/2019 1:01,50,39,115,2415.38,65,-89,120,18.57,1.22,42.32,9407.91,45.34,43.04,62.42,61.68,41.05,115.43,2134.89,52.23,38.53,80,2192.61,0,65.35,1.16,119.91,68.09,48.75,72,-81.95
7_2019_07_16,Yeast - BRN,17/07/2019 1:04,50,39,135,2415.38,65,-89,120,17.33,1.22,42.32,9389.11,57.39,45.34,62.42,61.68,40.15,114.36,1782.75,49.58,36.98,80,1949.42,0,60.13,1.16,119.91,68.09,59.1,69,-83.38
7_2019_07_16,Yeast - BRN,17/07/2019 1:10,50,39,135,2415.38,65,-88.94,120,13.93,1.22,38.13,9402.08,50.73,47.14,62.42,61.68,37.68,134.48,1769.78,48.45,42.73,80,1706.23,0,64.19,1.16,119.91,64.12,71.53,68,-85.13
7_2019_07_16,Yeast - BRN,17/07/2019 1:20,25,39,135,2415.38,65,-88.94,120,3.69,1.22,37.83,9433.85,55.41,47.14,64.72,59.7,38.65,135.19,1802.2,45.5,44.04,80,1372.24,0,61.59,1.16,119.91,64.12,62.76,65,-87.27
7_2019_07_16,Yeast - BRN,17/07/2019 1:23,25,39,135,2415.38,65,-45,120,3.71,1.22,39.63,9273.67,47.14,43.99,59.31,29,40.3,134.84,1763.94,45.44,39.97,80,1474.71,0,61.01,1.16,120.23,58.48,64.32,64,-88.3
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 17:14,50,43,76,2609.3,74,-89,120,41.51,1.3,53.38,10202.98,46.69,49.7,62.93,62.48,49.44,75.59,2205.58,48.8,30.89,80,4577.17,0,72.47,1.23,120.23,51.72,83.26,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 18:15,25,43,76,2609.3,74,-89,120,3.95,1.3,47.82,10196.5,49.29,49.7,60.94,61.27,47.89,76.31,1878.73,45.47,29.61,80,4589.49,0,66.18,1.23,119.58,51.72,83.76,64,-88.66
43_2019_07_25,Yeast - BRD,25/07/2019 18:16,25,43,76,2609.3,74,-45,120,4.17,1.3,47.82,9998.05,45.86,49.64,60.94,32.59,47.97,75.95,1878.73,45.47,29.98,80,4737.35,0,66.18,1.23,119.91,51.72,83.74,63,-89.37
43_2019_07_25,Yeast - BRD,25/07/2019 18:16,25,43,76,2609.3,74,-89,85,4.17,1.3,47.82,9998.05,45.86,49.64,60.94,32.59,47.97,75.95,1878.73,45.47,29.98,80,4737.35,0,66.18,1.23,119.91,51.72,83.74,63,-89.37
43_2019_07_25,Yeast - BRD,25/07/2019 18:28,25,43,76,2609.3,74,-45,120,3.81,1.3,36.3,10171.21,65.59,49.51,59.06,48.06,35.68,75.24,3673.15,72.93,25.41,80,6550.58,0,5.76,1.23,84.99,73.8,86.33,80,-51.63
43_2019_07_25,Yeast - BRD,25/07/2019 18:28,25,43,160,2609.3,74,-45,85,3.81,1.3,36.3,10171.21,65.59,49.51,59.06,48.06,35.68,75.24,3673.15,72.93,25.41,80,6550.58,0,5.76,1.23,84.99,73.8,86.33,80,-51.63
43_2019_07_25,Yeast - BRD,25/07/2019 18:28,25,43,76,2609.3,74,-50,85,3.81,1.3,36.3,10171.21,65.59,49.51,59.06,48.06,35.68,75.24,3673.15,72.93,25.41,80,6550.58,0,5.76,1.23,84.99,73.8,86.33,80,-51.63
43_2019_07_25,Yeast - BRD,25/07/2019 18:44,25,43,160,2609.3,0,-50,120,3.73,1.3,54.46,12041.5,19.65,50.06,61.81,39.42,52.07,160.2,3340.47,65.69,26.69,80,3545.4,0,33.9,1.23,120.23,76.36,55.89,82,-50.24
43_2019_07_25,Yeast - BRD,25/07/2019 18:49,25,43,135,2609.3,0,-50,120,3.4,1.3,42.03,11970.82,35.31,46.21,56.08,46.56,41.79,159.48,3179.64,65.69,26.75,80,3276.26,0,42.61,1.23,120.23,76.36,51.92,82,-50.24
43_2019_07_25,Yeast - BRD,25/07/2019 18:49,25,43,160,2609.3,0,-50,2,3.4,1.3,42.03,11970.82,35.31,46.21,56.08,46.56,41.79,159.48,3179.64,65.69,26.75,80,3276.26,0,42.61,1.23,120.23,76.36,51.92,82,-50.24
43_2019_07_25,Yeast - BRD,25/07/2019 20:25,25,43,160,2609.3,0,-50,2,3.78,1.08,-2.57,13990.27,14.46,43.42,42.97,18.43,-3.42,134.84,3244.49,47.14,24.06,20,6979.9,0,0,0.9,1.98,56.56,78.27,71,1.94
43_2019_07_25,Yeast - BRD,25/07/2019 20:25,25,43,135,2609.3,0,-50,120,3.78,1.08,-2.57,13990.27,14.46,43.42,42.97,18.43,-3.42,134.84,3244.49,47.14,24.06,20,6979.9,0,0,0.9,1.98,56.56,78.27,71,1.94
43_2019_07_25,Yeast - BRD,28/07/2019 22:00,25,43,160,2609.3,27.49,-50,120,2.02,1.07,0.9,20.75,99.94,25,28.1,29.13,-0.49,17.78,7.78,103.15,0,0,14.27,0,-6.16,0.88,0,31.44,94.93,52,2.65
43_2019_07_25,Yeast - BRD,28/07/2019 22:00,25,40.8,160,2609.3,0,-50,120,2.02,1.07,0.9,20.75,99.94,25,28.1,29.13,-0.49,17.78,7.78,103.15,0,0,14.27,0,-6.16,0.88,0,31.44,94.93,52,2.65
43_2019_07_25,Yeast - BRD,28/07/2019 22:00,38.63,43,160,2609.3,0,-50,120,2.02,1.07,0.9,20.75,99.94,25,28.1,29.13,-0.49,17.78,7.78,103.15,0,0,14.27,0,-6.16,0.88,0,31.44,94.93,52,2.65
43_2019_07_25,Yeast - BRD,28/07/2019 22:00,25,43,160,2340.97,0,-50,120,2.02,1.07,0.9,20.75,99.94,25,28.1,29.13,-0.49,17.78,7.78,103.15,0,0,14.27,0,-6.16,0.88,0,31.44,94.93,52,2.65
43_2019_07_25,Yeast - BRD,29/07/2019 0:00,38.63,40.8,160,2340.97,27.49,-51.67,120,2.09,1.44,-3.73,13926.07,26.12,25,28.1,29.13,-3.42,17.78,5089.49,50.98,0,0,7896.24,0,-6.16,0.88,0,31.44,83.42,52,2.65
43_2019_07_25,Yeast - BRD,29/07/2019 0:00,38.63,40.8,160,2340.97,27.49,-50,114.69,2.09,1.44,-3.73,13926.07,26.12,25,28.1,29.13,-3.42,17.78,5089.49,50.98,0,0,7896.24,0,-6.16,0.88,0,31.44,83.42,52,2.65
43_2019_07_25,Yeast - BRD,29/07/2019 0:00,38.63,40.8,159.07,2340.97,27.49,-51.67,114.69,2.08,1.44,-3.73,13964.98,25.83,25,28.1,29.13,-3.42,17.78,5178.99,50.37,16.88,77,5633.59,0,-1.64,0.87,2.3,57.83,83.36,70,3.33
43_2019_07_25,Yeast - BRD,29/07/2019 0:04,38.63,40.8,160,2340.97,27.49,-51.67,114.69,1.82,1.44,-3.73,13990.27,13.98,46.53,40.76,17.95,-3.5,135.19,5326.2,48.58,16.8,77,6659.53,0,-4.89,0.87,1.98,57.29,77.88,70,2.97
43_2019_07_25,Yeast - BRD,29/07/2019 0:04,38.63,40.8,159.07,2340.97,27.49,-51.67,120,1.82,1.44,-3.73,13990.27,13.98,46.53,40.76,17.95,-3.5,135.19,5326.2,48.58,16.8,77,6659.53,0,-4.89,0.87,1.98,57.29,77.88,70,2.97
43_2019_07_25,Yeast - BRD,29/07/2019 22:02,38.63,40.8,160,2340.97,27.49,-70,120,2.15,0.5,0,14.27,93.08,25.38,28.75,28.49,0,18.13,7.78,87.22,0,0,1.3,0,-10.73,0.87,0,33.49,75.31,70,0.51
43_2019_07_25,Yeast - BRD,29/07/2019 22:03,38.63,40.8,160,2340.97,27.49,-70,100,1.59,0.5,0,14.27,92.92,25.38,28.75,28.49,0,11.11,7.78,87.51,23.66,80,1.3,0,-10.73,0.87,14.46,31.69,74.77,70,-22.07
43_2019_07_25,Yeast - BRD,29/07/2019 22:05,38.63,40.8,160,2340.97,27.49,-50,100,2.19,0.5,0,26.59,89.66,25.38,28.75,28.49,0,-11.12,14.27,87.93,15.78,0,1.3,0,-10.73,0.87,6.78,29.55,73.9,70,-11.79
43_2019_07_25,Yeast - BRD,29/07/2019 22:06,38.63,40.8,160,2340.97,27.49,-50,120,1.92,0.5,0,11811.28,81.29,29.2,31.95,28.59,0,-21.71,7.78,87.7,0,0,1.3,0,-10.73,0.87,0,29.55,73.9,71,-8.3
43_2019_07_25,Yeast - BRD,29/07/2019 22:22,38.63,40.8,160,2146.15,27.49,-50,120,1.62,0.5,0,12035.02,15.13,86.42,81.39,26.34,0,160.2,3385.21,58.67,25.38,80,2660.83,0,-12.17,0.87,115.4,66.39,54.89,77,-71.75
43_2019_07_25,Yeast - BRD,29/07/2019 23:14,38.63,40.8,160,1240,27.49,-50,120,16.88,1.05,-3.53,11996.76,73.93,48.87,51.72,42.17,-3.38,159.84,2378.73,53.42,25.38,80,2475.36,0,-16.12,0.87,119.91,77.19,35.82,81,-49.89
43_2019_07_25,Yeast - BRD,30/07/2019 1:24,38.63,39,160,1240,27.49,-50,120,56.9,1.05,-3.53,11990.27,70.05,50.25,56.85,49.93,-3.68,160.2,2513.62,55.56,25.14,80,2513.62,0,-16.12,0.87,119.91,77.19,39.09,81,-50.6
43_2019_07_25,Yeast - BRD,30/07/2019 1:24,38.63,40.8,120,1240,27.49,-50,120,56.9,1.05,-3.53,11990.27,70.05,50.25,56.85,49.93,-3.68,160.2,2513.62,55.56,25.14,80,2513.62,0,-16.12,0.87,119.91,77.19,39.09,81,-50.6
43_2019_07_25,Yeast - BRD,30/07/2019 1:24,38.63,40.8,160,1240,27.49,-45,120,56.9,1.05,-3.53,11990.27,70.05,50.25,56.85,49.93,-3.68,160.2,2513.62,55.56,25.14,80,2513.62,0,-16.12,0.87,119.91,77.19,39.09,81,-50.6
43_2019_07_25,Yeast - BRD,30/07/2019 1:28,38.63,39,80,1240,27.49,-45,120,56.84,1.05,-3.53,9299.61,26.79,48.23,55.89,47.46,-3.46,120.36,2250.32,53.71,25.14,80,1981.19,0,-16.12,0.87,119.91,77.58,30.55,83,-47.07
43_2019_07_25,Yeast - BRD,30/07/2019 1:29,38.63,39,80,1240,50,-45,120,56.81,1.05,-3.53,9293.13,33.01,48.23,55.89,47.46,-3.46,90.4,2167.32,53.13,25.04,80,1898.18,0,-16.12,0.87,119.91,77.58,28.2,83,-47.07
43_2019_07_25,Yeast - BRD,30/07/2019 1:49,38.63,39,85,1240,50,-45,120,51.68,1.05,0.12,9600.52,29.84,59.5,65.18,65.66,6.02,80.19,2365.76,54.22,25.04,80,2795.07,0,-13.8,0.87,119.91,79.18,37.55,84,-45.29
43_2019_07_25,Yeast - BRD,30/07/2019 1:54,38.63,39,90,1240,50,-45,120,50.44,1.05,0.12,9324.9,25,59.5,65.18,65.66,10.28,84.76,2314.53,56.08,25.04,80,2673.8,0,-13.8,0.87,119.91,79.24,39.7,84,-45.64
43_2019_07_25,Yeast - BRD,30/07/2019 1:57,38.63,39,100,1240,50,-45,120,49.65,1.05,0.12,9318.42,30.09,55.66,65.18,65.66,12.45,90.4,2090.14,52.49,25.38,80,2481.84,0,-13.8,0.87,119.91,79.24,41.84,84,-45.64
43_2019_07_25,Yeast - BRD,30/07/2019 2:00,50,39,100,1240,50,-45,120,48.96,1.05,12.67,9581.06,25.64,55.66,65.18,65.66,14.68,99.92,2045.4,50.63,25.11,80,1763.94,0,-13.8,0.87,119.91,79.24,44.25,84,-44.61
43_2019_07_25,Yeast - BRD,30/07/2019 2:00,38.63,39,104,1240,50,-45,120,48.96,1.05,12.67,9581.06,25.64,55.66,65.18,65.66,14.68,99.92,2045.4,50.63,25.11,80,1763.94,0,-13.8,0.87,119.91,79.24,44.25,84,-44.61
43_2019_07_25,Yeast - BRD,30/07/2019 2:05,50,39,104,1240,65,-45,120,46.78,1.05,12.67,9273.67,56.97,55.66,65.18,65.66,17.44,104.48,2128.4,50.63,25.31,80,1898.18,0,-13.8,0.87,119.91,79.24,45.79,84,-44.96
43_2019_07_25,Yeast - BRD,30/07/2019 2:05,50,39,104,1240,50,-52.06,120,46.78,1.05,12.67,9273.67,56.97,55.66,65.18,65.66,17.44,104.48,2128.4,50.63,25.31,80,1898.18,0,-13.8,0.87,119.91,79.24,45.79,84,-44.96
43_2019_07_25,Yeast - BRD,30/07/2019 2:06,50,39,104,1240,65,-89,120,46.53,1.05,12.67,9305.45,49.35,55.66,65.18,65.66,18.11,104.48,1750.97,50.79,25.31,80,1333.98,0,2.71,0.87,118.61,75.78,46.13,84,-58.34
43_2019_07_25,Yeast - BRD,30/07/2019 2:10,50,39,104,1240,65,-89,120,45.33,1.05,12.67,9305.45,49.64,55.69,65.18,65.66,20.81,104.16,1218.55,35.31,25,80,738,0,9.68,0.87,119.91,72.29,53.81,73,-75.28
43_2019_07_25,Yeast - BRD,30/07/2019 2:11,50,39,104,1240,65,-87.13,120,45.27,1.05,12.67,9299.61,52.42,55.69,65.18,65.66,21.26,104.16,1238,25.38,25,80,2173.8,0,9.68,0.87,119.91,72.29,55.14,72,-76
43_2019_07_25,Yeast - BRD,30/07/2019 2:11,50,39,104,1240,60,-89,120,45.27,1.05,12.67,9299.61,52.42,55.69,65.18,65.66,21.26,104.16,1238,25.38,25,80,2173.8,0,9.68,0.87,119.91,72.29,55.14,72,-76
43_2019_07_25,Yeast - BRD,30/07/2019 2:11,50,39,104,1240,60,-88.84,120,45.36,1.05,12.67,9331.39,52.42,55.69,65.18,65.66,21.26,104.16,1238,25.38,25,80,2218.55,0,9.68,0.87,119.91,72.29,55.14,72,-76
43_2019_07_25,Yeast - BRD,30/07/2019 2:19,50,39,104,1240,60,-89,120,44.04,1.05,12.67,9305.45,48.1,54.38,65.18,65.66,25.51,110.48,1410.51,8.18,25.64,80,1891.7,0,30.55,0.87,119.26,66.91,74.07,64,-83.02
43_2019_07_25,Yeast - BRD,30/07/2019 2:22,50,39,104,1240,60,-77.98,120,43.37,1.05,26.11,9286.64,46.95,54.38,65.18,65.66,26.71,110.12,2122.57,5.13,25.64,80,1840.47,0,32.37,0.87,119.91,61.33,76.06,63,-84.45
43_2019_07_25,Yeast - BRD,30/07/2019 2:22,50,39,104,1240,35,-89,120,43.37,1.05,26.11,9286.64,46.95,54.38,65.18,65.66,26.71,110.12,2122.57,5.13,25.64,80,1840.47,0,32.37,0.87,119.91,61.33,76.06,63,-84.45
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,35,-78.15,120,43.06,1.05,26.11,9318.42,57.26,54.38,65.18,65.66,27.23,109.8,84.31,8.02,25.98,80,1898.18,0,34.4,0.87,120.56,62.84,87.28,63,-82.31
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,45,-78.15,120,43.06,1.05,26.11,9305.45,57.26,54.38,65.18,65.66,27.23,109.8,1917.64,8.02,25.98,80,1898.18,0,34.4,0.87,120.56,62.84,87.28,63,-82.31
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,35,-82.67,120,43.06,1.05,26.11,9305.45,57.26,54.38,65.18,65.66,27.23,109.8,1917.64,8.02,25.98,80,1898.18,0,34.4,0.87,120.56,62.84,87.28,63,-82.31
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,48,-82.67,120,43.11,1.05,26.11,9318.42,57.26,54.38,65.18,65.66,27.23,109.8,1929.96,8.02,25.98,80,1898.18,0,34.4,0.87,120.56,62.84,86.96,63,-82.67
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,48,-84.76,120,43.11,1.05,26.11,9318.42,57.26,54.38,65.18,65.66,27.3,109.8,1929.96,8.02,25.98,80,1898.18,0,34.4,0.87,120.56,62.84,86.96,63,-82.67
43_2019_07_25,Yeast - BRD,30/07/2019 2:23,50,39,104,1240,48,-89,120,42.9,1.05,26.11,9318.42,57.26,54.38,65.18,65.66,27.38,110.48,1706.23,8.02,25.98,80,815.18,0,34.4,0.87,119.91,62,86.09,63,-83.74
43_2019_07_25,Yeast - BRD,30/07/2019 2:24,50,39,104,1240,51,-89,120,43.06,1.05,26.11,9293.13,48.16,54.38,65.18,65.66,27.67,110.12,1642.02,15.51,25.98,80,1942.93,0,34.4,0.87,119.58,62,85.98,62,-84.09
43_2019_07_25,Yeast - BRD,30/07/2019 2:25,50,39,104,1240,54,-89,120,42.61,1.05,26.11,9299.61,57.07,54.38,65.18,65.66,28.05,109.8,1597.28,15.51,25.58,80,815.18,0,33.6,0.87,120.56,60.34,85.93,61,-85.13
43_2019_07_25,Yeast - BRD,30/07/2019 2:26,50,39,104,1240,57,-89,120,42.3,1.05,26.11,9311.93,56.72,53.93,65.18,65.66,28.34,110.48,1551.88,15.51,25.58,80,802.2,0,29.04,0.87,120.23,60.34,86.43,61,-85.13
43_2019_07_25,Yeast - BRD,30/07/2019 2:27,50,39,104,1240,65,-89,120,42.19,1.05,26.11,9286.64,47.43,53.93,65.18,65.66,28.65,109.8,1564.85,15.51,25.58,80,2045.4,0,29.04,0.87,120.23,60.34,86.7,61,-85.48
43_2019_07_25,Yeast - BRD,30/07/2019 2:28,50,39,104,1240,35,-89,120,42.33,1.05,26.11,9286.64,57.29,53.93,65.18,65.66,29.02,110.12,1538.91,15.51,25.98,80,2000.65,0,30.49,0.87,119.91,60.34,86.23,61,-85.48
43_2019_07_25,Yeast - BRD,30/07/2019 2:28,50,39,104,1240,35,-85.16,120,41.95,1.05,26.11,9311.93,57.29,53.93,65.18,65.66,29.09,110.12,1564.85,15.51,25.98,80,815.18,0,30.49,0.87,119.91,60.34,86.64,61,-86.2
43_2019_07_25,Yeast - BRD,30/07/2019 2:28,50,39,120,1240,35,-85.16,120,42.24,1.05,26.11,9318.42,46.3,53.93,65.18,65.66,29.32,110.12,1545.4,13.66,25.98,80,1955.9,0,30.49,0.87,119.91,60.34,86.51,61,-85.84
43_2019_07_25,Yeast - BRD,30/07/2019 2:30,50,39,120,1240,35,-87.9,120,41.45,1.05,26.11,9305.45,45.99,53.39,65.18,65.66,29.92,120,1610.25,13.66,26.15,80,2116.08,0,30.49,0.87,119.91,60.34,86.63,61,-85.48
43_2019_07_25,Yeast - BRD,30/07/2019 2:32,50,39,120,1240,35,-86.8,120,41.07,1.05,26.11,9299.61,56.91,53.39,65.18,65.66,30.66,120.36,1712.71,14.81,26.72,80,2025.94,0,30.49,0.87,119.91,60.34,86.21,61,-86.2
43_2019_07_25,Yeast - BRD,30/07/2019 2:32,50,39,120,1240,35,-86.13,120,41.22,1.05,26.11,9280.16,54.67,53.39,65.18,65.66,30.89,119.64,2154.34,16.54,26.72,80,834.63,0,30.49,0.87,119.91,60.34,86.31,61,-86.2
43_2019_07_25,Yeast - BRD,30/07/2019 2:33,50,39,120,1240,35,-89,120,41.22,1.05,26.11,9280.16,54.67,53.39,65.18,65.66,30.82,119.64,2173.8,16.54,26.72,80,828.15,0,30.49,0.87,119.91,60.34,85.83,61,-85.48
43_2019_07_25,Yeast - BRD,30/07/2019 2:33,50,39,120,1240,45,-86.13,120,41.22,1.05,26.11,9280.16,54.67,53.39,65.18,65.66,30.82,119.64,2173.8,16.54,26.72,80,828.15,0,30.49,0.87,119.91,60.34,85.83,61,-85.48
43_2019_07_25,Yeast - BRD,30/07/2019 2:51,50,39,120,1240,45,-88.22,120,37.84,1.05,36.56,9324.9,57.39,53.16,65.18,65.66,37.38,120,2007.13,41.98,28.43,80,1629.05,0,43.53,0.87,119.91,55.5,72.83,59,-87.94
43_2019_07_25,Yeast - BRD,30/07/2019 2:52,50,39,120,1240,45,-87.92,120,38.25,1.05,36.56,9305.45,57.39,53.16,65.18,65.66,37.38,120,2032.43,41.98,28.43,80,1642.02,0,43.53,0.87,119.91,55.5,71.72,59,-87.94
43_2019_07_25,Yeast - BRD,30/07/2019 2:52,50,39,120,1240,50,-88.22,120,38.25,1.05,36.56,9305.45,57.39,53.16,65.18,65.66,37.38,120,2032.43,41.98,28.43,80,1642.02,0,43.53,0.87,119.91,55.5,71.72,59,-87.94
43_2019_07_25,Yeast - BRD,30/07/2019 2:52,50,39,120,1240,50,-89,120,38.25,1.05,36.56,9305.45,57.39,53.16,65.18,65.66,37.38,120,2032.43,41.98,28.43,80,1642.02,0,43.53,0.87,119.91,55.5,71.72,59,-87.94
43_2019_07_25,Yeast - BRD,30/07/2019 2:59,50,39,120,1240,55,-89,120,37.52,1.05,36.56,9324.9,48.23,53.93,65.18,65.66,39.55,120,2173.8,45.02,29.47,80,1706.23,0,46.14,0.87,120.23,55.5,57.34,59,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:10,50,39,120,1240,59,-89,120,32.09,1.05,36.56,9318.42,48.29,53.68,63.54,65.66,42.17,120,1846.95,43.04,30.55,80,1391.7,0,53.11,0.87,119.91,54.16,34.49,60,-88.66
43_2019_07_25,Yeast - BRD,30/07/2019 3:11,50,39,105,1240,59,-89,120,32.78,1.05,36.56,9324.9,48.29,53.68,63.54,65.66,42.24,119.64,1802.2,43.04,30.55,80,1333.98,0,53.11,0.87,120.23,54.16,33.68,60,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:14,50,39,105,1240,59,-88.42,120,30.81,1.05,36.56,9293.13,46.66,53.68,63.54,65.66,43.21,105.2,1648.51,42.4,31.6,80,1058.37,0,53.11,0.87,119.91,54.16,28.47,61,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:14,50,39,105,1240,59,-87.54,120,30.21,1.05,36.56,9299.61,57.97,53.68,63.54,65.66,43.59,105.2,1622.57,42.4,32.27,80,1020.1,0,59.77,0.87,119.91,54.16,27.24,62,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:14,50,39,105,1240,59,-89,120,30.21,1.05,36.56,9324.9,57.97,53.68,63.54,65.66,43.59,105.2,1622.57,42.4,32.27,80,1020.1,0,59.77,0.87,119.91,54.16,27.24,62,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:14,50,39,105,1240,63,-87.54,120,30.21,1.05,36.56,9324.9,57.97,53.68,63.54,65.66,43.59,105.2,1622.57,42.4,32.27,80,1020.1,0,59.77,0.87,119.91,54.16,27.24,62,-89.01
43_2019_07_25,Yeast - BRD,30/07/2019 3:17,50,39,105,1240,63,-87.96,120,29.1,1.05,36.56,9806.1,48.77,53.68,63.54,65.66,44.25,104.84,1512.97,38.97,37.28,80,1173.8,0,59.77,0.87,119.91,54.16,23.35,64,-89.37
43_2019_07_25,Yeast - BRD,30/07/2019 3:19,50,39,105,1240,63,-83.63,120,27.6,1.05,36.56,9799.61,45.47,53.68,63.54,65.66,44.4,104.84,1487.68,35.25,33.08,80,904.67,0,59.77,0.87,119.91,55.41,21.91,65,-88.3
43_2019_07_25,Yeast - BRD,30/07/2019 3:21,50,39,105,1240,63,-78.78,120,28.04,1.05,44.63,9806.1,47.2,53.68,63.54,65.66,44.55,105.2,1385.21,40.28,31.87,80,904.67,0,67.38,0.87,120.23,55.41,20.21,64,-86.2
43_2019_07_25,Yeast - BRD,30/07/2019 3:23,50,39,105,1240,63,-73.82,120,27.83,1.05,44.63,9793.13,57.13,53.68,63.54,63.22,44.85,105.2,1365.76,30.92,55.04,80,1142.02,0,66.22,0.87,119.58,55.41,18.39,68,-84.09
43_2019_07_25,Yeast - BRD,30/07/2019 3:25,50,39,105,1240,63,-67.55,120,27.39,1.05,44.63,9812.58,57.23,53.68,63.54,63.22,44.92,105.91,2269.78,50.12,27.42,80,1142.02,0,66.95,0.87,118.29,61.3,38.93,71,-80.56
43_2019_07_25,Yeast - BRD,30/07/2019 3:25,50,39,105,1240,63,-63.74,120,27.41,1.05,44.63,9773.67,44.7,53.68,63.54,63.22,45.07,105.91,2167.32,52.68,27.42,80,1160.83,0,73.11,0.87,118.29,61.3,38.06,71,-80.56
43_2019_07_25,Yeast - BRD,30/07/2019 3:25,50,39,105,1240,63,-62.83,120,27.23,1.05,44.63,9806.1,46.21,53.68,63.54,63.22,45,105.55,2167.32,52.68,27.42,80,2590.14,0,73.76,0.87,118.29,61.3,38.06,71,-78.81
43_2019_07_25,Yeast - BRD,30/07/2019 3:26,50,39,105,1240,63,-62.35,120,26.91,1.05,44.63,9806.1,56.65,53.68,63.54,63.22,45.07,104.84,1878.73,46.56,25.61,80,1142.02,0,66.08,0.87,120.23,64.82,35.78,69,-76.32
43_2019_07_25,Yeast - BRD,30/07/2019 3:27,50,39,105,1240,63,-61.55,120,26.55,1.05,44.63,9793.13,45.25,53.68,63.54,63.22,45.07,104.48,1840.47,45.6,25.88,80,1218.55,0,66.08,0.87,120.56,67.07,34.63,68,-75.28
